round,cnt,moving_loss,avg_moving_loss,trained_size
1,200,598.364182087202,2.9918209104360103,80000
2,200,418.86424000316265,2.094321200015813,80000
3,200,339.8088993572051,1.6990444967860256,80000
4,200,278.02319706063247,1.3901159853031624,80000
5,201,247.6848502414148,1.2322629365244517,80400
6,200,229.57343603497347,1.1478671801748674,80000
7,200,209.78564962694915,1.0489282481347457,80000
8,200,191.91196297381728,0.9595598148690864,80000
9,200,188.85623068279182,0.9442811534139591,80000
10,201,174.72178472112859,0.8692626105528786,80400
11,201,168.36914450874755,0.8376574353669033,80400
12,200,153.4578020646774,0.7672890103233869,80000
13,200,146.32629933048008,0.7316314966524005,80000
14,200,150.49176366186424,0.7524588183093212,80000
15,201,142.60620835707383,0.709483623667034,80400
16,201,130.31697206338006,0.6483431445939307,80400
17,200,140.36509015115362,0.7018254507557681,80000
18,200,131.96021339521332,0.6598010669760666,80000
19,201,139.47244640487253,0.6938927681834454,80400
20,201,128.97457101790948,0.6416645324274104,80400
21,200,125.19179098660696,0.6259589549330348,80000
22,201,130.9702880956133,0.651593473112504,80400
23,200,123.10454403836994,0.6155227201918497,80000
24,200,136.01279346301504,0.6800639673150752,80000
25,200,126.89862269477378,0.6344931134738689,80000
26,201,125.16234920628509,0.6226982547576373,80400
27,200,116.46933124123376,0.5823466562061688,80000
28,200,116.91108811490612,0.5845554405745306,80000
29,200,123.24362499859387,0.6162181249929694,80000
30,200,126.2969102227279,0.6314845511136395,80000
31,201,124.73783683593095,0.6205862529150793,80400
32,200,120.36983677077924,0.6018491838538962,80000
33,201,117.47732688860387,0.5844643128786262,80400
34,200,122.75839054620373,0.6137919527310186,80000
35,200,116.33889876480792,0.5816944938240396,80000
36,200,124.52907918765412,0.6226453959382706,80000
37,200,113.36297753246545,0.5668148876623272,80000
38,201,112.90636825085598,0.5617232251286367,80400
39,201,120.15112394430047,0.5977667857925396,80400
40,201,115.7498450716478,0.5758698759783473,80400
41,200,115.89494906547775,0.5794747453273887,80000
42,200,102.83390130027453,0.5141695065013727,80000
43,201,121.35421792590155,0.6037523279895599,80400
44,200,114.2538392500585,0.5712691962502925,80000
45,200,123.22134376536592,0.6161067188268295,80000
46,200,119.84737775336382,0.5992368887668191,80000
47,200,115.93538582934866,0.5796769291467433,80000
48,200,106.70020967135511,0.5335010483567756,80000
49,201,118.68085554028146,0.5904520176133405,80400
50,200,109.01710327232952,0.5450855163616476,80000
51,200,107.09570162500044,0.5354785081250022,80000
52,200,99.43389885217607,0.49716949426088036,80000
53,200,109.27249969990777,0.5463624984995389,80000
54,200,100.23573216418305,0.5011786608209152,80000
55,201,96.0051109045976,0.47763736768456516,80400
56,201,95.20159947148653,0.47363979836560466,80400
57,200,92.33228235617497,0.46166141178087483,80000
58,201,105.7815162130297,0.5262762000648245,80400
59,201,95.5812437724906,0.4755285759825403,80400
60,201,99.29029305620328,0.49398155749354866,80400
61,201,102.91128225963014,0.5119964291523887,80400
62,200,95.23686211272238,0.4761843105636119,80000
63,201,101.1282953477025,0.5031258475010075,80400
64,200,95.29772161402074,0.47648860807010374,80000
65,200,93.58174117354409,0.46790870586772043,80000
66,200,94.71778052569155,0.47358890262845776,80000
67,201,92.69582494791773,0.4611732584473519,80400
68,201,92.28097949721263,0.4591093507324011,80400
69,200,103.19875502407646,0.5159937751203824,80000
70,201,103.36450632520294,0.5142512752497659,80400
71,201,96.46836187423305,0.47994209887678135,80400
72,200,88.30814529842011,0.4415407264921006,80000
73,201,99.5107864732665,0.4950785396679926,80400
74,201,100.74355067987952,0.5012116949247737,80400
75,200,96.28423023411486,0.48142115117057427,80000
76,201,101.30424844360385,0.5040012360378301,80400
77,201,94.09069216125695,0.46811289632466146,80400
78,200,95.06967293498835,0.47534836467494174,80000
79,201,91.85859189301841,0.4570079198657633,80400
80,201,95.07328905022669,0.4730014380608293,80400
81,201,88.87013251964478,0.4421399627843024,80400
82,200,99.94985833377777,0.4997492916688888,80000
83,200,92.82089308890411,0.46410446544452055,80000
84,200,105.94994591241586,0.5297497295620793,80000
85,200,98.64953080808596,0.4932476540404298,80000
86,200,104.70489930466994,0.5235244965233496,80000
87,200,100.45829327525765,0.5022914663762882,80000
88,200,109.3920207280124,0.546960103640062,80000
89,200,90.87699790291427,0.45438498951457135,80000
90,200,98.17880674664396,0.49089403373321977,80000
91,200,100.58809901793413,0.5029404950896706,80000
92,201,90.71545609764873,0.45132067710273,80400
93,200,92.27669429533773,0.4613834714766887,80000
94,201,105.90891042592847,0.5269100021190471,80400
95,201,87.92343879978024,0.4374300437800012,80400
96,201,93.30635896752798,0.46421074113198,80400
97,201,96.25752419085245,0.4788931551783704,80400
98,201,96.19065106239353,0.47856045304673395,80400
99,200,95.26686186820032,0.4763343093410016,80000
100,200,87.07810914032409,0.43539054570162045,80000
