round,round_time,sched_delay,response_collection_time
1,166.10086011886597,6.8646955490112305,159.25318551063538
2,333.6670174598694,5.99124813079834,161.56005764007568
3,476.447879076004,7.517394304275513,135.28036165237427
4,639.4222433567047,10.620971202850342,152.34070587158203
5,803.0832560062408,10.427700519561768,153.21791124343872
6,967.4072320461273,10.149003267288208,154.16735100746155
7,1115.4389441013336,5.8681440353393555,142.16107034683228
8,1257.5857193470001,8.818353652954102,133.3245005607605
9,1396.4310836791992,7.8863160610198975,130.95467233657837
10,1555.3438754081726,8.394488096237183,150.53227257728577
11,1713.1054751873016,7.061706304550171,150.68347764015198
12,1871.2093949317932,14.903800249099731,143.19106221199036
13,2043.8422887325287,11.651709794998169,160.98582100868225
14,2199.319792985916,7.510118722915649,147.95142459869385
15,2383.709088563919,29.16080403327942,155.2236886024475
16,2598.6460540294647,63.2867066860199,151.6477153301239
17,2820.383595943451,55.020122051239014,166.71051836013794
18,3029.296905040741,38.79681658744812,170.11704397201538
19,3214.697173833847,22.191906452178955,163.20379257202148
20,3355.219019651413,16.287983894348145,124.23045945167542
21,3566.6416397094727,50.25999712944031,161.1582748889923
22,3755.6436653137207,35.61008262634277,153.38836455345154
23,3949.081440925598,30.310405254364014,163.1229865550995
24,4122.765698432922,23.407684564590454,150.27639770507812
25,4301.1322889328,29.08272957801819,149.27556109428406
26,4516.1159019470215,60.9387845993042,154.04387140274048
27,4720.957466125488,41.17279815673828,163.6624310016632
28,4907.355828523636,29.081045866012573,157.31390690803528
29,5082.755818605423,21.20926594734192,154.1932168006897
30,5273.535897731781,37.95106530189514,152.8181290626526
31,5497.55997633934,58.879070520401,165.13807582855225
32,5716.65243601799,29.885204315185547,189.20061135292053
33,5906.582452297211,19.691128492355347,170.2350618839264
34,6057.306878328323,15.003872394561768,135.7183277606964
35,6260.41627407074,31.05021357536316,172.0671887397766
36,6412.819565534592,16.232897758483887,136.15628814697266
37,6607.115341186523,64.3390166759491,129.95178866386414
38,6785.999109506607,23.84796667098999,155.03391695022583
39,6972.684914588928,28.848469018936157,157.823659658432
40,7186.0945637226105,43.43836283683777,169.9725022315979
41,7377.964316368103,17.789005994796753,174.08962726593018
42,7547.990189552307,14.960241079330444,155.04907751083374
43,7672.282465696335,11.872854709625244,112.41948652267456
44,7835.045776605606,16.031705617904663,146.72905039787292
45,8013.372757673264,19.385289430618286,158.9396288394928
46,8203.860244989395,20.975759267807007,169.4987440109253
47,8381.929913520813,11.99797511100769,166.0703694820404
48,8544.1959836483,9.433512210845947,152.83197283744812
49,8698.98990726471,13.386914491653442,141.4002935886383
50,8851.22698044777,20.0131516456604,132.22167778015137
51,9031.19678235054,45.643778800964355,134.32500314712524
52,9193.920285701752,15.76600170135498,146.94847798347473
53,9332.085834503174,13.11700701713562,125.04297709465027
54,9476.332013368607,23.534964323043823,120.7142722606659
55,9702.32157611847,38.402318716049194,187.5858907699585
56,9893.587203025818,16.09829306602478,175.15711069107056
57,10070.268729686737,15.016084671020508,161.67057466506958
58,10217.009054660797,11.34560751914978,135.37824082374573
59,10355.97249341011,16.221113204956055,122.73819780349731
60,10527.549508094788,27.77038550376892,143.79922485351562
61,10718.480245828629,25.32921051979065,165.60166811943054
62,10899.393089532852,16.36316227912903,164.54118418693542
63,11073.115684747696,12.612523555755615,161.10522150993347
64,11234.24601316452,16.343358993530273,144.78080534934998
65,11375.651126861572,15.185654640197754,126.22073721885681
66,11575.72731757164,43.53399968147278,156.54422736167908
67,11783.270577192307,59.764886140823364,147.7663722038269
68,11992.074932813644,34.619449853897095,174.1797387599945
69,12165.37235569954,12.50210452079773,160.78693270683289
70,12299.859201908112,15.397941827774048,119.08521509170532
71,12511.018341779709,48.75421214103699,162.39696264266968
72,12702.014976739883,14.985657691955566,176.00847387313843
73,12882.451723337173,21.982251405715942,158.44852995872498
