round,cnt,moving_loss,avg_moving_loss,trained_size
1,50,292.1499169660045,5.842998339320091,20000
2,50,218.7150632921595,4.37430126584319,20000
3,50,176.6375969873573,3.532751939747146,20000
4,50,160.40816892074469,3.2081633784148935,20000
5,50,149.82061890297754,2.996412378059551,20000
6,50,144.46575937516786,2.889315187503357,20000
7,50,143.35872855895445,2.8671745711790892,20000
8,50,142.04383210434287,2.840876642086857,20000
9,50,138.42617400228187,2.7685234800456375,20000
10,50,145.21691053480805,2.904338210696161,20000
11,50,136.78698920567416,2.735739784113483,20000
12,50,135.8990965207443,2.717981930414886,20000
13,50,130.79368293429647,2.6158736586859295,20000
14,50,125.02871373829618,2.5005742747659236,20000
15,50,131.18782115214495,2.623756423042899,20000
16,50,126.96066443009511,2.539213288601902,20000
17,50,127.23134778301574,2.5446269556603145,20000
18,50,126.19971075917972,2.5239942151835946,20000
19,50,121.71100243462378,2.4342200486924757,20000
20,50,124.43179368431815,2.488635873686363,20000
21,50,121.22454462000853,2.4244908924001707,20000
22,50,118.34883398479089,2.3669766796958176,20000
23,50,123.51599407711188,2.470319881542238,20000
24,50,117.88242214018393,2.357648442803679,20000
25,50,118.51085689483078,2.3702171378966157,20000
26,50,123.36101881197023,2.4672203762394047,20000
27,50,113.88701382335803,2.277740276467161,20000
28,50,108.43056645894896,2.168611329178979,20000
29,50,112.84152574192977,2.2568305148385956,20000
30,50,118.02774730684321,2.360554946136864,20000
31,50,116.2511260074769,2.325022520149538,20000
32,50,107.50007062352483,2.1500014124704965,20000
33,50,111.70565398830225,2.234113079766045,20000
34,50,107.09769839609629,2.1419539679219257,20000
35,50,106.3304353783434,2.126608707566868,20000
36,50,104.54416752075238,2.0908833504150475,20000
37,50,104.33637153025784,2.0867274306051566,20000
38,50,102.96982042546789,2.059396408509358,20000
39,50,94.4132246438147,1.888264492876294,20000
40,50,98.54202564154073,1.9708405128308146,20000
41,51,98.79968084017902,1.937248643925079,20400
42,50,99.45707725647094,1.9891415451294188,20000
43,50,101.14855658566526,2.0229711317133052,20000
44,50,94.74126742828507,1.8948253485657014,20000
45,50,92.419215794071,1.84838431588142,20000
46,50,87.01490685743238,1.7402981371486477,20000
47,50,97.13254793526804,1.9426509587053606,20000
48,50,92.3414798376388,1.846829596752776,20000
49,50,93.17555997843287,1.8635111995686575,20000
50,50,92.25995646912662,1.8451991293825325,20000
51,50,90.10928098948945,1.802185619789789,20000
52,50,90.86170435375794,1.8172340870751589,20000
53,50,87.08187017643803,1.7416374035287605,20000
54,50,84.22003462184968,1.6844006924369936,20000
55,50,93.81738821626332,1.8763477643252664,20000
56,50,86.50897309305196,1.7301794618610393,20000
57,50,85.96705952125849,1.7193411904251699,20000
58,50,84.83997750295262,1.6967995500590525,20000
59,50,85.55269334800109,1.7110538669600217,20000
60,50,84.6865201156335,1.69373040231267,20000
61,50,86.52033771652836,1.7304067543305672,20000
62,50,88.76561055636712,1.7753122111273425,20000
63,50,84.87206370808529,1.6974412741617058,20000
64,50,87.5400376543518,1.7508007530870362,20000
65,50,80.52328555679887,1.6104657111359773,20000
66,50,78.33216690926758,1.5666433381853517,20000
67,50,78.56335133857755,1.571267026771551,20000
68,50,73.07635647881008,1.4615271295762016,20000
69,50,79.24692248038941,1.5849384496077883,20000
70,50,78.27038535734206,1.5654077071468413,20000
71,50,69.25584128243979,1.3851168256487958,20000
72,50,71.60985826929628,1.4321971653859256,20000
73,50,75.8332202622875,1.5166644052457499,20000
74,50,76.11204628398957,1.5222409256797915,20000
75,50,72.42359324886232,1.4484718649772463,20000
76,50,75.50985307704048,1.5101970615408096,20000
77,50,70.55606957184922,1.4111213914369845,20000
78,50,68.50561810740635,1.370112362148127,20000
79,50,73.25761558533831,1.4651523117067662,20000
80,50,71.62682930847915,1.432536586169583,20000
81,50,70.44100428797812,1.4088200857595623,20000
82,50,72.85738116406716,1.4571476232813432,20000
83,50,73.70332271223675,1.474066454244735,20000
84,50,71.38565701893096,1.4277131403786192,20000
85,50,69.15254794972371,1.3830509589944742,20000
86,50,64.38060634210865,1.287612126842173,20000
87,50,68.23844955283376,1.3647689910566752,20000
88,50,64.55253382162775,1.2910506764325549,20000
89,50,68.90376763813151,1.3780753527626302,20000
90,50,69.70583163613038,1.3941166327226078,20000
91,50,63.99881109595503,1.2799762219191004,20000
92,50,67.51959809040783,1.3503919618081566,20000
93,50,66.60322271989179,1.3320644543978357,20000
94,50,62.69194727711714,1.2538389455423427,20000
95,50,59.50622680499803,1.1901245360999606,20000
96,50,59.1807650170249,1.183615300340498,20000
97,50,60.34678207858336,1.2069356415716672,20000
98,50,60.73756915435436,1.2147513830870873,20000
99,50,58.63350313776224,1.1726700627552449,20000
100,50,57.06162643446201,1.1412325286892402,20000
101,50,65.6656963863702,1.313313927727404,20000
102,50,59.912062361949445,1.198241247238989,20000
103,50,60.62214116648965,1.212442823329793,20000
104,50,60.279523885464826,1.2055904777092965,20000
105,50,66.34052408617664,1.3268104817235329,20000
106,50,59.831509002243635,1.1966301800448726,20000
107,50,58.40288609692418,1.1680577219384836,20000
108,50,57.19054263982956,1.1438108527965911,20000
109,50,61.270679160657366,1.2254135832131474,20000
110,50,61.28232641817555,1.225646528363511,20000
111,50,58.63017840904213,1.1726035681808427,20000
112,50,59.61844590025233,1.1923689180050467,20000
113,50,62.9178480282895,1.25835696056579,20000
114,50,53.82980689176225,1.076596137835245,20000
115,50,55.687853377274365,1.1137570675454873,20000
116,50,57.80476124388902,1.1560952248777803,20000
117,50,58.62499910088123,1.1724999820176247,20000
118,50,62.58808143351536,1.2517616286703073,20000
119,50,57.27092026784118,1.1454184053568235,20000
120,50,57.426349420129625,1.1485269884025926,20000
121,50,56.18417231537905,1.123683446307581,20000
122,50,59.58385618072422,1.1916771236144843,20000
123,50,58.030573450269365,1.1606114690053873,20000
124,50,58.07850423013339,1.1615700846026678,20000
125,50,53.270783159042665,1.0654156631808533,20000
126,50,60.07687208082367,1.2015374416164735,20000
127,50,56.01246301896376,1.120249260379275,20000
128,50,56.50540452185414,1.1301080904370828,20000
129,50,60.36988024767472,1.2073976049534945,20000
130,50,54.75871829662803,1.0951743659325606,20000
131,50,54.1785552252425,1.08357110450485,20000
132,50,53.98334793938361,1.0796669587876722,20000
133,50,52.11049169560709,1.0422098339121417,20000
134,50,55.82246685990614,1.1164493371981228,20000
135,50,47.850920435196414,0.9570184087039283,20000
136,50,53.932267251108755,1.0786453450221751,20000
137,50,57.57074829127625,1.151414965825525,20000
138,50,51.92323848306944,1.038464769661389,20000
139,50,53.943927781456466,1.0788785556291294,20000
140,50,51.83666755625547,1.0367333511251093,20000
141,50,54.83596621649183,1.0967193243298368,20000
142,50,47.15326521212457,0.9430653042424915,20000
143,50,53.588502905702306,1.0717700581140461,20000
144,50,50.079357987383894,1.001587159747678,20000
145,50,49.61001024340957,0.9922002048681914,20000
146,50,56.348520621833586,1.1269704124366717,20000
147,50,51.75325945319743,1.0350651890639486,20000
148,50,50.3720878096498,1.007441756192996,20000
149,50,50.62065006194321,1.0124130012388641,20000
150,50,52.89890036497851,1.0579780072995701,20000
