round,round_time,sched_delay,response_collection_time
1,164.9820041656494,18.088606595993042,146.89050006866455
2,312.93369698524475,11.756461143493652,136.19487690925598
3,468.3254063129425,15.173845052719116,140.2174243927002
4,567.6710543632507,17.92874050140381,81.41650199890137
5,701.7061593532562,18.097896337509155,115.93686962127686
6,822.6179144382477,12.560473680496216,108.35082292556763
7,974.8298285007477,25.280520915985107,126.93094968795776
8,1137.0192210674286,23.34569478034973,138.84366989135742
9,1260.9496185779572,13.367989540100098,110.56191515922546
10,1413.2550666332245,16.640082836151123,135.66475653648376
11,1548.4074504375458,19.786017894744873,115.36577081680298
12,1716.5953896045685,13.730143547058105,154.45740938186646
13,1880.780216217041,10.834784030914307,153.34970712661743
14,2015.964593410492,21.015097618103027,114.16871094703674
15,2204.3323180675507,33.1349401473999,155.23241686820984
16,2356.9755635261536,15.373761892318726,137.26917028427124
17,2495.9490823745728,22.862138271331787,116.11072039604187
18,2689.8217256069183,56.15979480743408,137.71279335021973
19,2843.558937549591,7.76909065246582,145.9676549434662
20,3007.1693472862244,25.11532473564148,138.49486756324768
21,3179.2796494960785,30.84782123565674,141.26203179359436
22,3320.813758134842,34.745492935180664,106.78831100463867
23,3456.8888890743256,23.58359169960022,112.49111795425415
24,3591.1536633968353,22.46961808204651,111.7947428226471
25,3724.4376833438873,36.63755249977112,96.64621067047119
26,3864.2201879024506,14.012795448303223,125.76916551589966
27,4012.0049335956573,22.840510368347168,124.94380974769592
28,4167.949367523193,32.61630177497864,123.3277702331543
29,4342.368666887283,45.78581357002258,128.633154630661
30,4486.858192920685,16.936352491378784,127.55278158187866
31,4618.779836654663,22.2219078540802,109.69936752319336
32,4716.813281536102,12.25531268119812,85.77772879600525
33,4834.136343240738,27.26636052131653,90.05640649795532
34,5035.563278675079,83.20152926445007,118.2249026298523
35,5151.034219264984,17.112027168273926,98.3584520816803
36,5279.568185806274,13.790005445480347,114.74391531944275
37,5477.006323099136,76.60135674476624,120.83622908592224
38,5609.066936016083,20.695859670639038,111.36433339118958
39,5773.199206352234,38.334028244018555,125.79789161682129
40,5949.354954957962,56.37606739997864,119.77934145927429
41,6093.45893740654,26.767548322677612,117.33609294891357
42,6283.214150905609,68.89955949783325,120.85512399673462
43,6424.718221664429,25.31048011779785,116.1934118270874
44,6629.370798110962,56.06135058403015,148.5907802581787
45,6819.577270030975,45.95131015777588,144.25468683242798
46,7039.842988014221,73.56249618530273,146.70304441452026
47,7291.157193660736,133.6151704788208,117.69871401786804
48,7399.721071958542,20.25593590736389,88.30770993232727
49,7551.4141573905945,29.75359010696411,121.93867993354797
50,7704.187167406082,35.036924600601196,117.73598098754883
51,7956.165500164032,104.2987732887268,147.67929124832153
52,8251.417616128922,136.25523233413696,158.99639439582825
53,8361.74810886383,33.791707277297974,76.53857445716858
54,8481.88452744484,35.371440410614014,84.76448035240173
55,8613.16740846634,21.504682302474976,109.77781677246094
56,8785.533831596375,60.52902960777283,111.83711242675781
57,8991.479945898056,97.81497645378113,108.13076591491699
58,9163.08895111084,48.78966736793518,122.81911253929138
59,9334.599060058594,49.67080092430115,121.83871078491211
60,9509.615968465805,21.859493494033813,153.15730047225952
61,9665.648851633072,23.685747385025024,132.3467402458191
62,9869.427014350891,75.83480072021484,127.94282341003418
63,10004.922173023224,35.79177474975586,99.70322370529175
64,10144.459118843079,39.601414918899536,99.93519043922424
65,10286.401308059692,17.964301586151123,123.977543592453
66,10458.531683206558,41.073129415512085,131.05690097808838
67,10643.100253343582,41.528549909591675,143.0395724773407
68,10825.193748235703,61.345091342926025,120.74815392494202
69,11049.27458524704,80.89913392066956,143.18114233016968
70,11224.099324464798,32.140942096710205,142.68333649635315
71,11375.746036291122,22.354371070861816,129.29184365272522
72,11567.918598890305,58.061819314956665,134.11061239242554
73,11808.080140829086,104.19058084487915,135.97055768966675
74,11940.11156988144,15.350759983062744,116.68032789230347
75,12077.739045381546,24.363492965698242,113.26353979110718
76,12266.533508777618,67.50891137123108,121.28514790534973
77,12467.00663781166,82.76614594459534,117.70670342445374
78,12722.66284418106,96.56761693954468,159.08803296089172
79,12850.160574674606,30.455536365509033,97.04183006286621
80,12986.594347000122,37.59527850151062,98.83807325363159
81,13148.425949335098,55.59090971946716,106.24022054672241
82,13350.955468654633,42.28234362602234,160.24703979492188
83,13483.318258523941,30.397981882095337,101.96438813209534
84,13654.094505786896,33.60227036476135,137.17358708381653
85,13868.800068855286,70.2784194946289,144.426988363266
86,14077.043656110764,54.66109585762024,153.5821180343628
87,14399.580784320831,159.5891604423523,162.9475657939911
88,14559.240633487701,30.341189861297607,129.31832671165466
89,14710.781267881393,23.819273471832275,127.72101974487305
90,14934.607431650162,87.68927693367004,136.13647556304932
91,15097.369505882263,21.944032430648804,140.8174409866333
92,15251.443556070328,21.347094297409058,132.72677850723267
93,15391.031529664993,16.405757188796997,123.18185234069824
94,15624.985615253448,94.45560264587402,139.4979214668274
95,15907.772940158844,157.7281837463379,125.05875992774963
96,16051.918010473251,24.32788109779358,119.81684303283691
97,16247.711153268814,40.88711214065552,154.9056751728058
98,16435.67264842987,63.06437158584595,124.89678812026978
99,16620.591995716095,43.06545925140381,141.8533136844635
100,16810.667336940765,52.77567529678345,137.29952573776245
101,16920.52529025078,31.112364292144775,78.74520206451416
102,17077.645698308945,21.561246156692505,135.55879640579224
103,17224.132928609848,34.62190246582031,111.86497378349304
104,17399.691556692123,46.56970167160034,128.98831343650818
105,17594.566415548325,56.18078684806824,138.69399404525757
106,17788.401605844498,54.07106137275696,139.7637677192688
107,17947.061403751373,23.631895065307617,135.02761030197144
108,18090.718854904175,16.382696628570557,127.27427101135254
109,18262.445222854614,49.0816011428833,122.64440131187439
110,18465.067834854126,54.37870717048645,148.2434663772583
111,18641.703730344772,53.323549032211304,123.31199598312378
112,18773.15899372101,29.695763111114502,101.75917553901672
113,18962.834951877594,34.45973181724548,155.21565699577332
114,19156.59946990013,41.20165300369263,152.56255674362183
115,19358.825024843216,45.24708437919617,156.97784686088562
116,19575.509244918823,59.98051929473877,156.7033224105835
117,19745.621166229248,34.484007596969604,135.62764835357666
118,19928.91038918495,36.54530954360962,146.74338126182556
119,20068.3479552269,18.703866004943848,120.73326659202576
120,20274.396908283234,49.151381492614746,156.89715886116028
