round,round_time,sched_delay,response_collection_time
1,87.75037693977356,12.50929570198059,75.25453305244446
2,176.56746625900269,11.419049978256226,77.3902051448822
3,262.99463868141174,13.012305736541748,73.41785073280334
4,366.73260855674744,12.77423644065857,90.96278285980225
5,449.9697074890137,8.179662466049194,75.05799436569214
6,526.8238127231598,5.6041131019592285,71.25094628334045
7,621.3488960266113,6.509355783462524,88.00199317932129
8,695.7005159854889,7.413450479507446,66.9381251335144
9,775.4469065666199,6.21905779838562,73.51429009437561
10,885.9712586402893,10.03325343132019,100.48806524276733
11,970.8360242843628,5.214486837387085,79.66400957107544
12,1052.0515422821045,6.2832276821136475,74.91271018981934
13,1130.3044409751892,6.892224311828613,71.36060571670532
14,1210.9882621765137,3.059237480163574,77.63180136680603
15,1306.3094022274017,6.09981107711792,89.21026182174683
16,1379.2850790023804,6.788839817047119,66.18184518814087
17,1484.1364560127258,6.302992343902588,98.54832744598389
18,1566.83070230484,6.4401161670684814,76.24261164665222
19,1667.9832651615143,8.046240091323853,93.09783124923706
20,1749.1810405254364,3.9273126125335693,77.2742121219635
21,1827.5965576171875,7.885057210922241,70.5171639919281
22,1901.1982955932617,3.767991542816162,69.83318138122559
23,1976.322030544281,3.9194326400756836,71.20521998405457
24,2080.639366865158,4.563569068908691,99.74129390716553
25,2161.2625465393066,5.492372989654541,75.13264417648315
26,2243.953016281128,8.478718757629395,74.20445394515991
27,2316.917455673218,5.115971088409424,67.84607291221619
28,2392.4002962112427,6.826226234436035,68.6652045249939
29,2462.723378419876,9.032073497772217,61.2789523601532
30,2547.8196580410004,8.952118635177612,76.13666009902954
31,2653.630238056183,12.789769649505615,93.01702952384949
32,2762.3295028209686,10.91471242904663,97.7802894115448
33,2864.0845506191254,8.25631070137024,93.5031967163086
34,2940.6455590724945,5.810924291610718,70.7494854927063
35,3020.5577845573425,3.5237553119659424,76.37486028671265
36,3099.6946971416473,11.402184963226318,67.7574348449707
37,3219.3046438694,43.21537470817566,76.36547827720642
38,3332.599765777588,39.94099402427673,73.35640668869019
39,3501.0487518310547,46.65018081665039,121.79063558578491
40,3627.6705679893494,12.597918033599854,114.01965522766113
41,3753.7526235580444,17.4648334980011,108.61996150016785
42,3839.801374912262,16.76388430595398,69.28486275672913
43,4176.837520837784,19.720943212509155,117.23784828186035
44,4336.990229129791,33.2039737701416,126.94791054725647
45,4462.993720293045,14.695165872573853,111.30446648597717
46,4533.47484254837,10.178421020507812,60.29423117637634
47,4611.823672056198,21.974796295166016,56.37776827812195
48,4726.961111068726,61.30396556854248,53.82228684425354
49,4797.519410848618,14.570630550384521,55.994181632995605
50,4878.019976377487,23.27986764907837,57.21133017539978
51,4951.036208152771,14.816522598266602,58.19772005081177
52,5055.563496351242,46.605074644088745,57.923699140548706
53,5228.773420572281,51.479692697525024,121.7239601612091
54,5304.12872171402,9.714023351669312,65.63790965080261
55,5423.279719591141,54.10541868209839,65.05112957954407
56,5537.909696102142,45.15577483177185,69.46335625648499
57,5634.045199871063,21.974742650985718,74.14914035797119
58,5737.130176305771,24.472535133361816,78.6144061088562
59,5857.42283821106,46.56246542930603,73.72187733650208
60,6053.50196313858,79.7264084815979,116.35808730125427
61,6202.58567905426,32.208932876586914,116.86754608154297
62,6338.857910871506,22.817772388458252,113.44937825202942
63,6434.749673366547,20.844278812408447,75.04702734947205
64,6518.084350347519,13.304905414581299,70.0214216709137
65,6636.403171777725,58.56341242790222,59.75530815124512
66,6796.960855722427,41.164896726608276,119.39118933677673
67,6905.307355642319,19.139064073562622,89.20109581947327
68,7032.031195163727,43.3868944644928,83.35017943382263
69,7237.822331428528,129.61133694648743,76.15643763542175
70,7372.217240095139,34.09134078025818,100.30645036697388
71,7504.833668231964,25.58561110496521,107.02381896972656
72,7626.717698335648,23.769654750823975,98.11210584640503
73,7704.307610750198,6.2349772453308105,71.3546290397644
74,7783.168825149536,18.924495220184326,59.93891716003418
75,7859.431423902512,12.86154055595398,63.39417028427124
76,7947.6005873680115,21.39409375190735,66.77018809318542
77,8030.665285348892,11.76370096206665,71.2943823337555
78,8161.173677444458,40.4495108127594,90.05745720863342
79,8298.426750898361,43.09132361412048,94.15585684776306
80,8466.127650976181,65.04731440544128,102.65297627449036
81,8576.022949934006,11.873356819152832,98.01726579666138
82,8702.065475463867,21.984416484832764,104.05867838859558
83,8839.040337324142,27.118205308914185,109.84958624839783
84,8968.830523252487,17.295809984207153,112.48607897758484
85,9102.598071813583,18.51823925971985,115.2546808719635
86,9230.183293104172,16.654420137405396,110.92279171943665
87,9308.926944494247,8.993890285491943,69.7399549484253
88,9431.891894102097,61.55566334724426,61.41079831123352
89,9517.93771648407,18.280471086502075,67.76199674606323
90,9665.297624588013,69.68407130241394,77.67228770256042
91,9783.692480564117,26.58743190765381,91.79950261116028
92,9851.748445987701,7.415804386138916,60.637136936187744
93,9963.990173578262,25.559424877166748,86.68376111984253
94,10049.857280731201,13.196970462799072,72.66100287437439
95,10135.739185094833,17.55500078201294,68.32470917701721
96,10225.17811703682,12.015141248703003,77.43277359008789
97,10318.17087507248,19.854188203811646,73.1278395652771
98,10423.32998085022,30.410377979278564,74.74625515937805
99,10529.184319496155,38.89047718048096,66.95497298240662
100,10619.11843585968,26.9018976688385,63.03244185447693
101,10724.639484643936,14.800748348236084,90.7183084487915
102,10820.551398038864,17.210927724838257,78.69217157363892
103,10940.030800580978,32.65997529029846,86.81710910797119
104,11045.393557548523,16.356510400772095,89.00761771202087
105,11155.616850614548,26.913448333740234,83.30764818191528
106,11265.481255531311,19.705387115478516,90.15690565109253
107,11376.270795822144,20.631139039993286,90.15031886100769
108,11500.413223743439,29.028031826019287,95.11326384544373
109,11610.866167545319,17.321509838104248,93.13100409507751
110,11714.033178806305,13.240623950958252,89.91733074188232
111,11782.661213636398,10.515968084335327,58.12099027633667
112,11864.345689058304,10.202364206314087,71.46648359298706
113,11937.652105093002,6.214167594909668,67.08595705032349
114,12014.749556064606,12.043880939483643,65.0482828617096
115,12101.616796016693,15.650231838226318,71.21588945388794
116,12217.411562204361,55.71301531791687,60.07274293899536
117,12348.40883231163,10.65109634399414,120.35230851173401
118,12481.946521282196,16.17161250114441,117.35536909103394
119,12565.871625423431,16.169729948043823,67.75481343269348
120,12649.466033935547,13.6048264503479,69.99190950393677
121,12734.239901304245,17.59563660621643,67.1673903465271
122,12801.531889915466,7.3066277503967285,59.98166871070862
123,12867.870125055313,7.183999300003052,59.149712562561035
124,12952.06920003891,6.563921213150024,77.63336992263794
125,13068.294053792953,34.365649938583374,81.86422848701477
126,13185.412477254868,54.311275005340576,62.800902128219604
127,13339.352834701538,73.86590623855591,80.06983995437622
128,13434.053227186203,14.791144609451294,79.9048433303833
129,13541.631652593613,28.243959188461304,79.32911968231201
130,13624.490931272507,9.168421268463135,73.69462895393372
131,13702.594341516495,9.031694412231445,69.06054210662842
132,13808.262809515,30.49044942855835,75.18054842948914
133,13969.138568401337,88.34745526313782,72.52511143684387
134,14095.723952293396,43.92492413520813,82.64890122413635
135,14243.812852621078,60.535715103149414,87.55145788192749
136,14349.463761091232,17.19075036048889,88.45690584182739
137,14435.36486363411,28.08926510810852,57.81126880645752
138,14511.773461818695,11.240315437316895,65.1635971069336
139,14583.082214355469,10.22908902168274,61.07356882095337
140,14660.562777757645,7.64464259147644,69.84330296516418
141,14733.168617248535,6.300913095474243,66.29139447212219
142,14806.970779895782,12.41333270072937,61.389495849609375
143,14878.065933465958,10.164861917495728,60.92710590362549
144,14961.014548301697,22.59734272956848,60.345561504364014
145,15144.649865627289,72.0235869884491,111.61403059959412
146,15272.201983451843,18.346429109573364,109.1998221874237
147,15353.46866941452,6.917356967926025,74.34214639663696
148,15436.204448461533,11.025949001312256,71.71662640571594
149,15524.003366947174,14.611794233322144,73.1730101108551
