round,cnt,moving_loss,avg_moving_loss,trained_size
24,200,298.40463391301864,1.4920231695650932,80000
25,200,306.06193678921846,1.5303096839460923,80000
26,200,291.2948916341991,1.4564744581709954,80000
27,200,289.3198146492106,1.4465990732460532,80000
28,200,289.94132716669634,1.4497066358334818,80000
29,201,283.4482657844904,1.4101903770372657,80400
30,200,275.6070496390888,1.378035248195444,80000
31,200,272.6062860164708,1.363031430082354,80000
32,200,274.7630175174648,1.3738150875873238,80000
33,200,262.96346396458915,1.3148173198229458,80000
34,200,262.7891545757658,1.3139457728788289,80000
35,200,262.42542494644346,1.3121271247322173,80000
36,200,252.40945063158296,1.2620472531579148,80000
37,200,252.1547359702611,1.2607736798513054,80000
38,200,253.82138772122337,1.269106938606117,80000
39,200,238.98484080138002,1.1949242040069001,80000
40,200,244.72701628211084,1.223635081410554,80000
41,200,248.29869626640863,1.241493481332043,80000
42,200,234.8264817659354,1.174132408829677,80000
43,200,236.8908943192998,1.184454471596499,80000
44,200,235.32995784327107,1.1766497892163554,80000
45,200,234.91815803956555,1.1745907901978279,80000
46,200,226.65013744383992,1.1332506872191996,80000
47,200,225.93774323009288,1.1296887161504643,80000
48,200,232.06210337404792,1.1603105168702397,80000
49,200,234.82427080150967,1.1741213540075484,80000
50,200,233.35162465146254,1.1667581232573128,80000
51,200,221.57736892447596,1.1078868446223797,80000
52,200,220.87172845198197,1.1043586422599099,80000
53,200,222.6566629830007,1.1132833149150034,80000
54,200,227.07290693717172,1.1353645346858585,80000
55,200,235.24359385642109,1.1762179692821055,80000
56,200,219.2442880343869,1.0962214401719346,80000
57,200,221.2702635752929,1.1063513178764643,80000
58,200,218.33148070728782,1.091657403536439,80000
59,200,213.97410378882608,1.0698705189441304,80000
60,200,216.626178883525,1.083130894417625,80000
61,200,215.29922613612771,1.0764961306806387,80000
62,200,217.76817265954006,1.0888408632977002,80000
63,200,218.07193917973822,1.0903596958986912,80000
64,200,218.28495921187084,1.0914247960593542,80000
65,200,215.20896515625816,1.076044825781291,80000
66,200,213.4125651302172,1.067062825651086,80000
67,200,218.70523745813347,1.0935261872906674,80000
68,200,215.7439278902652,1.078719639451326,80000
69,200,207.2725806112003,1.0363629030560015,80000
70,200,202.46130391431123,1.0123065195715562,80000
71,200,212.2097421012134,1.061048710506067,80000
72,200,203.98862223379106,1.0199431111689554,80000
73,200,211.7684148002936,1.0588420740014681,80000
74,200,208.3349435663851,1.0416747178319254,80000
75,200,216.6790642072839,1.0833953210364193,80000
76,200,204.86717880689335,1.0243358940344667,80000
77,200,206.25391770060818,1.031269588503041,80000
78,200,200.8087505290875,1.0040437526454375,80000
79,200,208.37332342602838,1.0418666171301418,80000
80,200,196.37938744081447,0.9818969372040723,80000
81,200,204.3897541092819,1.0219487705464096,80000
82,200,198.4439420202004,0.9922197101010021,80000
83,200,196.3091824354761,0.9815459121773804,80000
84,200,192.11527877292025,0.9605763938646013,80000
