round,cnt,moving_loss,avg_moving_loss,trained_size
1,200,834.8111854379023,4.174055927189511,80000
2,200,623.3483954129498,3.116741977064749,80000
3,200,597.3639661455949,2.9868198307279745,80000
4,200,572.9349389111925,2.8646746945559625,80000
5,200,525.3179521472686,2.626589760736343,80000
6,200,489.73030145710794,2.4486515072855397,80000
7,200,464.8261443549468,2.324130721774734,80000
8,200,430.14158607152604,2.15070793035763,80000
9,200,416.2416313694038,2.081208156847019,80000
10,200,395.89546549803987,1.9794773274901993,80000
11,200,370.8738053926505,1.8543690269632527,80000
12,201,352.6017922644797,1.754237772460098,80400
13,200,351.71665364857694,1.7585832682428846,80000
14,200,343.89298556144513,1.7194649278072256,80000
15,200,338.6007991681508,1.693003995840754,80000
16,200,327.97773051861026,1.6398886525930514,80000
17,200,331.4058150413029,1.6570290752065144,80000
18,200,321.32935650719,1.60664678253595,80000
19,200,312.6026880705505,1.5630134403527527,80000
20,200,305.4526802984092,1.5272634014920459,80000
21,200,304.8134202295933,1.5240671011479665,80000
22,200,292.08986108004837,1.4604493054002419,80000
23,200,292.6571489978705,1.4632857449893524,80000
24,200,296.2341281432496,1.4811706407162482,80000
25,200,289.8592568374586,1.449296284187293,80000
26,200,287.32150817042117,1.4366075408521057,80000
27,200,280.1292756018615,1.4006463780093075,80000
28,201,274.3558460813349,1.364954458116094,80400
29,200,276.9351836929001,1.3846759184645006,80000
30,200,270.8432587577492,1.354216293788746,80000
31,200,263.2583266327824,1.316291633163912,80000
32,200,261.7974647465925,1.3089873237329623,80000
33,200,260.63399176374475,1.3031699588187238,80000
34,200,241.19585681497273,1.2059792840748635,80000
35,200,245.9599574029848,1.229799787014924,80000
36,200,238.81838933722548,1.1940919466861275,80000
37,200,237.94886258646193,1.1897443129323095,80000
38,200,233.411572247595,1.167057861237975,80000
39,200,240.15581903101028,1.2007790951550514,80000
40,200,227.9067728730842,1.1395338643654211,80000
41,200,216.34274359594366,1.0817137179797183,80000
42,200,226.60101498827433,1.1330050749413716,80000
43,200,213.81863879632513,1.0690931939816257,80000
