round,cnt,moving_loss,avg_moving_loss,trained_size
23,75,142.56732590224595,1.9008976786966127,30000
24,75,135.04668192173926,1.8006224256231902,30000
25,75,140.26729467675128,1.870230595690017,30000
26,75,127.95906857542718,1.706120914339029,30000
27,75,143.68413612879561,1.9157884817172748,30000
28,75,136.04416736722015,1.8139222315629353,30000
29,75,127.9522451869456,1.7060299358259414,30000
30,75,131.85756671324557,1.758100889509941,30000
31,75,130.12515372106728,1.7350020496142304,30000
32,75,123.59751557746779,1.6479668743662372,30000
33,75,126.3667839597898,1.6848904527971973,30000
34,75,127.78339708657194,1.7037786278209592,30000
35,75,124.88528605047607,1.665137147339681,30000
36,75,118.08370084075227,1.5744493445433636,30000
37,75,121.11703361367724,1.6148937815156965,30000
38,75,117.29613991679012,1.5639485322238684,30000
39,75,122.38429569679138,1.6317906092905519,30000
40,75,113.45687833394739,1.5127583777859652,30000
41,75,113.50076593284292,1.513343545771239,30000
42,75,109.8384655716779,1.4645128742890388,30000
43,75,116.64824648181798,1.5553099530909065,30000
44,75,111.4992895272695,1.4866571936969266,30000
45,76,112.97289037013712,1.4864853996070675,30400
46,75,106.63638868484168,1.421818515797889,30000
47,75,110.43385322167204,1.4724513762889606,30000
48,75,112.7149028687206,1.5028653715829414,30000
49,75,101.85015789631098,1.3580021052841464,30000
50,75,101.08107750676848,1.3477477000902465,30000
51,75,102.75502675588292,1.3700670234117722,30000
52,75,99.25301248022899,1.3233734997363866,30000
53,75,108.93587195083978,1.4524782926778637,30000
54,75,104.99741708566737,1.3999655611422315,30000
55,75,105.66289529384858,1.408838603917981,30000
56,75,97.11079946527254,1.294810659536967,30000
57,75,103.12140672282432,1.3749520896376575,30000
58,75,97.56284724676294,1.3008379632901725,30000
59,75,101.00762035207676,1.3467682713610234,30000
60,75,97.7213805709321,1.3029517409457614,30000
61,75,100.9391430571023,1.345855240761364,30000
62,75,97.60990850200197,1.3014654466933597,30000
63,75,92.84256235187115,1.237900831358282,30000
64,75,96.62937272875214,1.2883916363833618,30000
65,75,91.56709707320805,1.220894627642774,30000
66,75,91.88922240585678,1.2251896320780904,30000
67,75,91.47113345976958,1.2196151127969277,30000
68,75,96.50461317186286,1.286728175624838,30000
69,75,94.06531442935939,1.2542041923914586,30000
70,75,88.21840485556253,1.176245398074167,30000
71,75,87.16480248769503,1.1621973665026004,30000
72,75,91.47143980423408,1.2196191973897876,30000
73,75,86.03522386541052,1.1471363182054735,30000
74,75,87.30899339016516,1.1641199118688688,30000
75,75,84.58176328715727,1.1277568438287637,30000
76,75,95.60216585300897,1.2746955447067863,30000
77,75,83.16261973818175,1.1088349298424234,30000
78,75,83.17565014697945,1.1090086686263927,30000
79,75,88.94147031969898,1.1858862709293196,30000
80,75,95.08270927451936,1.2677694569935916,30000
81,75,83.20724849727156,1.109429979963621,30000
82,75,81.21043865312356,1.082805848708314,30000
